,허가번호,경도,위도,"주파수 대역
(MHz)",구분
121794,322016110043150,126.876689,127.175308,2600,기지국
121795,322016110044377,126.877803,127.175308,2600,기지국
121796,322016110044380,126.875978,127.175308,2600,기지국
121807,322016110050271,126.873939,127.175308,2600,기지국
121818,322016110078995,126.873814,127.175308,2600,기지국
121819,322016110078996,126.873814,127.175308,2600,기지국
121820,322016110078997,126.873814,127.175308,2600,기지국
121821,322016110078998,126.873814,127.175308,2600,기지국
121822,322016110078999,126.873814,127.175308,2600,기지국
121823,322016110079000,126.873814,127.175308,2600,기지국
121824,322016110079001,126.873814,127.175308,2600,기지국
121843,322017110011836,126.875553,127.175308,2600,기지국
121844,322017110012124,126.875589,127.175308,2600,기지국
121846,322017110019690,126.873267,127.175308,2600,기지국
121848,322017110026729,126.876831,127.175308,2600,기지국
121851,322017110028076,126.877803,127.175308,2600,기지국
121852,322017110028097,126.873147,127.175308,2600,기지국
121862,322018110029055,126.874297,127.175308,2600,기지국
121865,322018110038283,126.872767,127.175308,2600,기지국
121874,322018110042201,126.871728,127.175308,2600,기지국
121885,322018110059342,126.875378,127.175308,2600,기지국
121890,322018110061709,126.875417,127.175308,2600,기지국
122007,322024110031233,126.875333,127.175308,2600,기지국
122104,322014110006021,126.859139,127.175308,2600,기지국
122105,322014110007563,126.859956,127.175308,2600,기지국
122106,322014110007570,126.855844,127.175308,2600,기지국
122107,322014110012009,126.856597,127.175308,2600,기지국
122109,322014110014723,126.859561,127.175308,2600,기지국
122110,322014110015371,126.856458,127.175308,2600,기지국
122111,322014110017164,126.860386,127.175308,2600,기지국
122112,322014110017174,126.855861,127.175308,2600,기지국
122113,322014110017499,126.861653,127.175308,2600,기지국
122114,322014110020919,126.860172,127.175308,2600,기지국
122115,322014110022810,126.862497,127.175308,2600,기지국
122116,322014110024548,126.863528,127.175308,2600,기지국
122117,322014110024549,126.857164,127.175308,2600,기지국
122118,322014110051550,126.857278,127.175308,2600,기지국
122129,322014110067159,126.854869,127.175308,2600,기지국
122138,322015110005815,126.854753,127.175308,2600,기지국
122162,322015110059631,126.856344,127.175308,2600,기지국
122163,322015110059644,126.859375,127.175308,2600,기지국
122170,322015110076567,126.857706,127.175308,2600,기지국
122217,322016110024487,126.860292,127.175308,2600,기지국
122218,322016110024497,126.855956,127.175308,2600,기지국
122219,322016110024498,126.856839,127.175308,2600,기지국
122220,322016110024499,126.854861,127.175308,2600,기지국
122224,322016110029084,126.857481,127.175308,2600,기지국
122227,322016110030704,126.861369,127.175308,2600,기지국
122228,322016110034336,126.861653,127.175308,2600,기지국
122229,322016110034370,126.857128,127.175308,2600,기지국
122230,322016110034906,126.857164,127.175308,2600,기지국
122231,322016110034911,126.862008,127.175308,2600,기지국
122232,322016110034912,126.854689,127.175308,2600,기지국
122233,322016110034913,126.861369,127.175308,2600,기지국
122234,322016110034920,126.853994,127.175308,2600,기지국
122235,322016110034933,126.859378,127.175308,2600,기지국
122239,322016110041951,126.855844,127.175308,2600,기지국
122240,322016110041952,126.856644,127.175308,2600,기지국
122241,322016110041959,126.859847,127.175308,2600,기지국
122242,322016110041961,126.862497,127.175308,2600,기지국
122243,322016110042027,126.859444,127.175308,2600,기지국
122244,322016110042044,126.856458,127.175308,2600,기지국
122245,322016110043151,126.860281,127.175308,2600,기지국
122266,322016110078979,126.857264,127.175308,2600,기지국
122267,322016110078980,126.857264,127.175308,2600,기지국
122268,322016110078981,126.857264,127.175308,2600,기지국
122269,322016110078982,126.857264,127.175308,2600,기지국
122270,322016110078983,126.857264,127.175308,2600,기지국
122271,322016110078984,126.857264,127.175308,2600,기지국
122272,322016110078985,126.857264,127.175308,2600,기지국
122273,322016110078986,126.857264,127.175308,2600,기지국
122295,322017110010756,126.854692,127.175308,2600,기지국
122298,322017110021704,126.860847,127.175308,2600,기지국
122299,322017110026726,126.858753,127.175308,2600,기지국
122300,322017110037127,126.855444,127.175308,2600,기지국
122306,322017110050788,126.860369,127.175308,2600,기지국
122308,322018110031237,126.857708,127.175308,2600,기지국
122440,322022110065375,126.862008,127.175308,2600,기지국
122441,322022110065376,126.853986,127.175308,2600,기지국
122453,322024110000833,126.858133,127.175308,2600,기지국
124511,322014110014713,126.865742,127.175308,2600,기지국
124512,322014110014714,126.864022,127.175308,2600,기지국
124513,322014110016236,126.863161,127.175308,2600,기지국
124514,322014110017275,126.866453,127.175308,2600,기지국
124515,322014110020579,126.863486,127.175308,2600,기지국
124516,322014110020747,126.862242,127.175308,2600,기지국
124517,322014110020910,126.864897,127.175308,2600,기지국
124518,322014110022577,126.867489,127.175308,2600,기지국
124519,322014110022581,126.865514,127.175308,2600,기지국
124520,322014110024576,126.859189,127.175308,2600,기지국
124528,322015110012819,126.861233,127.175308,2600,기지국
124534,322015110026744,126.859164,127.175308,2600,기지국
124535,322015110026745,126.859725,127.175308,2600,기지국
124560,322016110028371,126.866842,127.175308,2600,기지국
124562,322016110034262,126.864003,127.175308,2600,기지국
124563,322016110034267,126.866453,127.175308,2600,기지국
124564,322016110034268,126.864306,127.175308,2600,기지국
124565,322016110034309,126.866842,127.175308,2600,기지국
124566,322016110034340,126.865503,127.175308,2600,기지국
124567,322016110042776,126.85915,127.175308,2600,기지국
124568,322016110048696,126.862286,127.175308,2600,기지국
124583,322017110025133,126.863719,127.175308,2600,기지국
124584,322017110028075,126.864169,127.175308,2600,기지국
124585,322017110042655,126.867478,127.175308,2600,기지국
124586,322017110042755,126.859214,127.175308,2600,기지국
124589,322018110011171,126.861575,127.175308,2600,기지국
124590,322018110013756,126.861575,127.175308,2600,기지국
124600,322018110031250,126.862728,127.175308,2600,기지국
124608,322018110031983,126.865464,127.175308,2600,기지국
124609,322018110031984,126.865464,127.175308,2600,기지국
124616,322018110038069,126.865578,127.175308,2600,기지국
124617,322018110038070,126.866247,127.175308,2600,기지국
125420,322014110011145,126.849242,127.175308,2600,기지국
125427,322014110016281,126.853133,127.175308,2600,기지국
125428,322014110016364,126.856483,127.175308,2600,기지국
125429,322014110016365,126.852647,127.175308,2600,기지국
125431,322014110017728,126.858,127.175308,2600,기지국
125432,322014110017736,126.853411,127.175308,2600,기지국
125433,322014110020898,126.857342,127.175308,2600,기지국
125434,322014110020899,126.854678,127.175308,2600,기지국
125435,322014110023893,126.849978,127.175308,2600,기지국
125452,322015110022098,126.854269,127.175308,2600,기지국
125455,322015110030748,126.85315,127.175308,2600,기지국
125457,322015110054058,126.859453,127.175308,2600,기지국
125458,322015110054059,126.849944,127.175308,2600,기지국
125522,322016110034125,126.854678,127.175308,2600,기지국
125523,322016110034157,126.856006,127.175308,2600,기지국
125524,322016110034368,126.853156,127.175308,2600,기지국
125525,322016110034765,126.853297,127.175308,2600,기지국
125526,322016110035715,126.857111,127.175308,2600,기지국
125527,322016110036171,126.856483,127.175308,2600,기지국
125528,322016110041263,126.849978,127.175308,2600,기지국
125529,322016110041267,126.854269,127.175308,2600,기지국
125530,322016110041269,126.852642,127.175308,2600,기지국
125544,322016110086230,126.856133,127.175308,2600,기지국
125545,322016110086231,126.856372,127.175308,2600,기지국
125546,322016110086418,126.849347,127.175308,2600,기지국
125547,322016110086419,126.849347,127.175308,2600,기지국
125548,322016110086420,126.849347,127.175308,2600,기지국
125554,322017110004010,126.853967,127.175308,2600,기지국
125555,322017110004011,126.853967,127.175308,2600,기지국
125556,322017110004012,126.853967,127.175308,2600,기지국
125557,322017110004013,126.853967,127.175308,2600,기지국
125558,322017110004014,126.853967,127.175308,2600,기지국
125559,322017110004015,126.853967,127.175308,2600,기지국
125560,322017110004016,126.853967,127.175308,2600,기지국
125568,322017110028966,126.859181,127.175308,2600,기지국
125571,322017110030750,126.853308,127.175308,2600,기지국
125572,322017110041986,126.854592,127.175308,2600,기지국
125573,322017110042753,126.857989,127.175308,2600,기지국
125574,322017110043964,126.855797,127.175308,2600,기지국
125581,322018110034386,126.849242,127.175308,2600,기지국
125586,322018110068899,126.851719,127.175308,2600,기지국
125617,322019110082999,126.853419,127.175308,2600,기지국
125658,322021110002464,126.852058,127.175308,2600,기지국
125668,322021110003495,126.852308,127.175308,2600,기지국
125669,322021110003496,126.855131,127.175308,2600,기지국
125685,322021110050353,126.851439,127.175308,2600,기지국
125711,322023110025993,126.856006,127.175308,2600,기지국
126303,322014110011860,126.863467,127.175308,2600,기지국
126305,322014110016237,126.862108,127.175308,2600,기지국
126306,322014110016361,126.861061,127.175308,2600,기지국
126307,322014110016363,126.861275,127.175308,2600,기지국
126308,322014110020896,126.859508,127.175308,2600,기지국
126309,322014110020898,126.857342,127.175308,2600,기지국
126310,322014110022584,126.864014,127.175308,2600,기지국
126332,322015110022096,126.859664,127.175308,2600,기지국
126333,322015110022097,126.862375,127.175308,2600,기지국
126335,322015110030742,126.864828,127.175308,2600,기지국
126336,322015110030769,126.863861,127.175308,2600,기지국
126343,322015110054058,126.859453,127.175308,2600,기지국
126359,322015110059641,126.858453,127.175308,2600,기지국
126369,322016110014287,126.862742,127.175308,2600,기지국
126371,322016110028375,126.865875,127.175308,2600,기지국
126372,322016110028383,126.856031,127.175308,2600,기지국
126379,322016110034132,126.856031,127.175308,2600,기지국
126380,322016110034156,126.861739,127.175308,2600,기지국
126381,322016110034157,126.856006,127.175308,2600,기지국
126382,322016110034323,126.863861,127.175308,2600,기지국
126383,322016110034338,126.865875,127.175308,2600,기지국
126384,322016110034339,126.864008,127.175308,2600,기지국
126385,322016110036172,126.858453,127.175308,2600,기지국
126386,322016110036176,126.860461,127.175308,2600,기지국
126387,322016110041250,126.863467,127.175308,2600,기지국
126388,322016110041253,126.862108,127.175308,2600,기지국
126389,322016110041255,126.862728,127.175308,2600,기지국
126390,322016110041257,126.861275,127.175308,2600,기지국
126407,322016110086230,126.856133,127.175308,2600,기지국
126408,322016110086231,126.856372,127.175308,2600,기지국
126413,322017110017835,126.860775,127.175308,2600,기지국
126415,322017110028100,126.8648,127.175308,2600,기지국
126416,322017110028966,126.859181,127.175308,2600,기지국
126419,322017110043964,126.855797,127.175308,2600,기지국
126422,322017110051680,126.859489,127.175308,2600,기지국
126426,322017110060232,126.861878,127.175308,2600,기지국
126429,322018110033743,126.862742,127.175308,2600,기지국
126503,322020110056767,126.863928,127.175308,2600,기지국
126508,322020110065106,126.862833,127.175308,2600,기지국
126544,322023110025993,126.856006,127.175308,2600,기지국
128400,322014110008320,126.861575,127.175308,2600,기지국
128401,322014110008321,126.861639,127.175308,2600,기지국
128406,322014110016110,126.862744,127.175308,2600,기지국
128407,322014110016238,126.855153,127.175308,2600,기지국
128408,322014110016239,126.856325,127.175308,2600,기지국
128410,322014110019266,126.863356,127.175308,2600,기지국
128411,322014110024574,126.856786,127.175308,2600,기지국
128412,322014110027490,126.861228,127.175308,2600,기지국
128420,322014110047597,126.859789,127.175308,2600,기지국
128429,322014110067389,126.860925,127.175308,2600,기지국
128430,322014110067390,126.861936,127.175308,2600,기지국
128445,322015110015025,126.861331,127.175308,2600,기지국
128446,322015110021318,126.858289,127.175308,2600,기지국
128460,322016110034130,126.855047,127.175308,2600,기지국
128461,322016110041301,126.860247,127.175308,2600,기지국
128462,322016110042413,126.85635,127.175308,2600,기지국
128463,322016110045479,126.85635,127.175308,2600,기지국
128464,322016110045503,126.863356,127.175308,2600,기지국
128472,322016110088342,126.858333,127.175308,2600,기지국
128473,322016110088343,126.858333,127.175308,2600,기지국
128474,322016110088344,126.858333,127.175308,2600,기지국
128503,322017110031971,126.860708,127.175308,2600,기지국
128504,322017110031972,126.860708,127.175308,2600,기지국
128505,322017110039013,126.861575,127.175308,2600,기지국
128506,322017110039977,126.856958,127.175308,2600,기지국
128507,322017110041962,126.862878,127.175308,2600,기지국
128508,322017110045688,126.856786,127.175308,2600,기지국
128514,322018110034395,126.861575,127.175308,2600,기지국
128516,322018110034468,126.860217,127.175308,2600,기지국
128530,322018110068996,126.8588,127.175308,2600,기지국
128563,322020110031915,126.866203,127.175308,2600,기지국
128654,322024110004582,126.861992,127.175308,2600,기지국
128668,322024110040019,126.866203,127.175308,2600,기지국
128684,322025110020565,126.863356,127.175308,2600,기지국
128754,322014110016230,126.836097,127.175308,2600,기지국
128755,322014110016231,126.8326,127.175308,2600,기지국
128756,322014110016232,126.837,127.175308,2600,기지국
128757,322014110016233,126.834894,127.175308,2600,기지국
128759,322014110017256,126.831328,127.175308,2600,기지국
128760,322014110017724,126.832811,127.175308,2600,기지국
128761,322014110020721,126.829892,127.175308,2600,기지국
128762,322014110022833,126.832314,127.175308,2600,기지국
128788,322015110062097,126.835914,127.175308,2600,기지국
128792,322016110042783,126.836097,127.175308,2600,기지국
128793,322016110042793,126.8326,127.175308,2600,기지국
128794,322016110045510,126.832822,127.175308,2600,기지국
128806,322017110013975,126.829478,127.175308,2600,기지국
128807,322017110041946,126.831328,127.175308,2600,기지국
128808,322017110041992,126.829836,127.175308,2600,기지국
128811,322017110045689,126.836922,127.175308,2600,기지국
128813,322018110019926,126.836161,127.175308,2600,기지국
128814,322018110019927,126.836161,127.175308,2600,기지국
128815,322018110019928,126.836161,127.175308,2600,기지국
128816,322018110019929,126.836161,127.175308,2600,기지국
128817,322018110019930,126.836161,127.175308,2600,기지국
128827,322018110034387,126.836097,127.175308,2600,기지국
128834,322018110059337,126.8325,127.175308,2600,기지국
128837,322018110068657,126.834869,127.175308,2600,기지국
128889,322021110050116,126.8367,127.175308,2600,기지국
128903,322022110050908,126.831047,127.175308,2600,기지국
128912,322023110038031,126.835872,127.175308,2600,기지국
131290,322014110008248,126.876942,127.175308,2600,기지국
131302,322014110017106,126.875836,127.175308,2600,기지국
131303,322014110017107,126.87855,127.175308,2600,기지국
131304,322014110017111,126.882061,127.175308,2600,기지국
131305,322014110017112,126.878878,127.175308,2600,기지국
131306,322014110017114,126.885989,127.175308,2600,기지국
131310,322014110021291,126.883081,127.175308,2600,기지국
131311,322014110027336,126.882172,127.175308,2600,기지국
131312,322014110029417,126.883408,127.175308,2600,기지국
131334,322014110066943,126.881803,127.175308,2600,기지국
131340,322015110022504,126.881458,127.175308,2600,기지국
131345,322015110030740,126.881208,127.175308,2600,기지국
131347,322015110033500,126.877303,127.175308,2600,기지국
131359,322015110076575,126.879944,127.175308,2600,기지국
131364,322016110005212,126.882172,127.175308,2600,기지국
131375,322016110034654,126.882014,127.175308,2600,기지국
131376,322016110034656,126.885417,127.175308,2600,기지국
131377,322016110034657,126.885417,127.175308,2600,기지국
131378,322016110034658,126.88335,127.175308,2600,기지국
131379,322016110034889,126.883408,127.175308,2600,기지국
131380,322016110034890,126.878897,127.175308,2600,기지국
131381,322016110034891,126.877147,127.175308,2600,기지국
131382,322016110034892,126.878494,127.175308,2600,기지국
131383,322016110034901,126.881814,127.175308,2600,기지국
131384,322016110035028,126.875336,127.175308,2600,기지국
131385,322016110036207,126.87995,127.175308,2600,기지국
131386,322016110041441,126.876942,127.175308,2600,기지국
131387,322016110041442,126.876942,127.175308,2600,기지국
131388,322016110041526,126.881078,127.175308,2600,기지국
131389,322016110042909,126.875836,127.175308,2600,기지국
131390,322016110042915,126.882767,127.175308,2600,기지국
131391,322016110043986,126.877303,127.175308,2600,기지국
131392,322016110044363,126.880022,127.175308,2600,기지국
131393,322016110044364,126.883081,127.175308,2600,기지국
131403,322016110084358,126.885392,127.175308,2600,기지국
131409,322017110022783,126.885508,127.175308,2600,기지국
131410,322017110027478,126.884864,127.175308,2600,기지국
131411,322017110027479,126.878492,127.175308,2600,기지국
131416,322017110042202,126.877403,127.175308,2600,기지국
131421,322017110061609,126.8854,127.175308,2600,기지국
131422,322017110061610,126.8854,127.175308,2600,기지국
131423,322017110061912,126.885378,127.175308,2600,기지국
131425,322018110035559,126.875836,127.175308,2600,기지국
131436,322018110068874,126.882061,127.175308,2600,기지국
131458,322019110058358,126.879694,127.175308,2600,기지국
131467,322019110066208,126.883681,127.175308,2600,기지국
131468,322019110066209,126.883681,127.175308,2600,기지국
131500,322021110015309,126.880317,127.175308,2600,기지국
131534,322022110037164,126.880258,127.175308,2600,기지국
131553,322023110011621,126.880897,127.175308,2600,기지국
131590,322024110022883,126.883786,127.175308,2600,기지국
132486,322014110017080,126.883439,127.175308,2600,기지국
132487,322014110017081,126.886625,127.175308,2600,기지국
132488,322014110017083,126.8845,127.175308,2600,기지국
132489,322014110017085,126.880364,127.175308,2600,기지국
132490,322014110017101,126.887658,127.175308,2600,기지국
132491,322014110017205,126.881914,127.175308,2600,기지국
132492,322014110017206,126.886981,127.175308,2600,기지국
132493,322014110017208,126.884503,127.175308,2600,기지국
132494,322014110017572,126.882967,127.175308,2600,기지국
132495,322014110017631,126.8815,127.175308,2600,기지국
132496,322014110017676,126.880517,127.175308,2600,기지국
132497,322014110021418,126.888911,127.175308,2600,기지국
132498,322014110021421,126.883514,127.175308,2600,기지국
132501,322014110027961,126.880328,127.175308,2600,기지국
132522,322014110074747,126.884519,127.175308,2600,기지국
132524,322015110000313,126.884664,127.175308,2600,기지국
132525,322015110000314,126.884664,127.175308,2600,기지국
132529,322015110016376,126.884664,127.175308,2600,기지국
132547,322015110057658,126.880278,127.175308,2600,기지국
132552,322015110073752,126.886483,127.175308,2600,기지국
132553,322015110079101,126.886192,127.175308,2600,기지국
132564,322016110024500,126.882803,127.175308,2600,기지국
132567,322016110034648,126.881903,127.175308,2600,기지국
132568,322016110034651,126.884308,127.175308,2600,기지국
132569,322016110034653,126.886022,127.175308,2600,기지국
132570,322016110036046,126.880481,127.175308,2600,기지국
132571,322016110036049,126.881603,127.175308,2600,기지국
132572,322016110036053,126.880278,127.175308,2600,기지국
132573,322016110036205,126.883414,127.175308,2600,기지국
132576,322016110041443,126.883639,127.175308,2600,기지국
132577,322016110041461,126.888911,127.175308,2600,기지국
132578,322016110041467,126.884503,127.175308,2600,기지국
132579,322016110041468,126.884503,127.175308,2600,기지국
132580,322016110041530,126.886981,127.175308,2600,기지국
132581,322016110042916,126.886625,127.175308,2600,기지국
132582,322016110044351,126.886192,127.175308,2600,기지국
132583,322016110054198,126.880481,127.175308,2600,기지국
132584,322016110054210,126.880481,127.175308,2600,기지국
132585,322016110054242,126.880278,127.175308,2600,기지국
132600,322016110078364,126.8845,127.175308,2600,기지국
132601,322016110081663,126.880278,127.175308,2600,기지국
132602,322016110082274,126.880278,127.175308,2600,기지국
132603,322016110082275,126.880278,127.175308,2600,기지국
132606,322016110084387,126.887972,127.175308,2600,기지국
132608,322016110088353,126.884717,127.175308,2600,기지국
132609,322016110088354,126.884717,127.175308,2600,기지국
132610,322016110088357,126.884664,127.175308,2600,기지국
132611,322016110088359,126.884664,127.175308,2600,기지국
132612,322016110088360,126.884717,127.175308,2600,기지국
132627,322017110033050,126.880272,127.175308,2600,기지국
132628,322017110034657,126.886969,127.175308,2600,기지국
132633,322018110019525,126.886125,127.175308,2600,기지국
132638,322018110036624,126.880344,127.175308,2600,기지국
132642,322018110038117,126.880344,127.175308,2600,기지국
132756,322022110047607,126.885119,127.175308,2600,기지국
132762,322022110063961,126.884664,127.175308,2600,기지국
132766,322022110065367,126.886644,127.175308,2600,기지국
132772,322023110004909,126.884664,127.175308,2600,기지국
132792,322024110006080,126.880344,127.175308,2600,기지국
132793,322024110011860,126.882806,127.175308,2600,기지국
132802,322024110036680,126.880344,127.175308,2600,기지국
132915,322014110017075,126.891361,127.175308,2600,기지국
132916,322014110017078,126.893278,127.175308,2600,기지국
132917,322014110017099,126.8881,127.175308,2600,기지국
132918,322014110017100,126.885839,127.175308,2600,기지국
132919,322014110017511,126.889603,127.175308,2600,기지국
132920,322014110017632,126.888883,127.175308,2600,기지국
132921,322014110020889,126.887419,127.175308,2600,기지국
132922,322014110021418,126.888911,127.175308,2600,기지국
132923,322014110027954,126.888933,127.175308,2600,기지국
132924,322014110027956,126.893969,127.175308,2600,기지국
132925,322014110027960,126.890997,127.175308,2600,기지국
132926,322014110029416,126.893747,127.175308,2600,기지국
132944,322014110062862,126.893083,127.175308,2600,기지국
132945,322014110066895,126.893969,127.175308,2600,기지국
132946,322014110066961,126.892531,127.175308,2600,기지국
132947,322014110066980,126.893314,127.175308,2600,기지국
132951,322014110067393,126.894594,127.175308,2600,기지국
132952,322014110067408,126.894189,127.175308,2600,기지국
132968,322014110084076,126.892403,127.175308,2600,기지국
132969,322014110084079,126.8933,127.175308,2600,기지국
132970,322014110084080,126.894489,127.175308,2600,기지국
132971,322014110084086,126.893747,127.175308,2600,기지국
132972,322015110000323,126.894633,127.175308,2600,기지국
132978,322015110016369,126.895486,127.175308,2600,기지국
132979,322015110020696,126.892769,127.175308,2600,기지국
132982,322015110022379,126.892986,127.175308,2600,기지국
133008,322015110062093,126.892403,127.175308,2600,기지국
133015,322015110073752,126.886483,127.175308,2600,기지국
133017,322015110079101,126.886192,127.175308,2600,기지국
133026,322016110005086,126.886597,127.175308,2600,기지국
133047,322016110034627,126.889556,127.175308,2600,기지국
133048,322016110034629,126.887419,127.175308,2600,기지국
133049,322016110034639,126.893983,127.175308,2600,기지국
133050,322016110034640,126.885858,127.175308,2600,기지국
133051,322016110034641,126.888111,127.175308,2600,기지국
133052,322016110034650,126.889592,127.175308,2600,기지국
133053,322016110034659,126.887089,127.175308,2600,기지국
133054,322016110035026,126.893278,127.175308,2600,기지국
133055,322016110036048,126.888947,127.175308,2600,기지국
133058,322016110041461,126.888911,127.175308,2600,기지국
133059,322016110041469,126.887,127.175308,2600,기지국
133060,322016110041471,126.888883,127.175308,2600,기지국
133061,322016110041517,126.8953,127.175308,2600,기지국
133062,322016110044351,126.886192,127.175308,2600,기지국
133064,322016110054212,126.891381,127.175308,2600,기지국
133068,322016110079873,126.888253,127.175308,2600,기지국
133069,322016110079874,126.888253,127.175308,2600,기지국
133070,322016110079875,126.888253,127.175308,2600,기지국
133071,322016110079876,126.888253,127.175308,2600,기지국
133072,322016110079877,126.888253,127.175308,2600,기지국
133073,322016110079878,126.888253,127.175308,2600,기지국
133074,322016110079879,126.888253,127.175308,2600,기지국
133075,322016110079880,126.888253,127.175308,2600,기지국
133076,322016110079881,126.888253,127.175308,2600,기지국
133077,322016110081661,126.88935,127.175308,2600,기지국
133078,322016110082251,126.887089,127.175308,2600,기지국
133091,322017110004883,126.888253,127.175308,2600,기지국
133092,322017110004884,126.888253,127.175308,2600,기지국
133095,322017110034657,126.886969,127.175308,2600,기지국
133110,322017110061830,126.894003,127.175308,2600,기지국
133111,322017110061831,126.894003,127.175308,2600,기지국
133118,322018110007545,126.891036,127.175308,2600,기지국
133119,322018110008318,126.888253,127.175308,2600,기지국
133122,322018110019525,126.886125,127.175308,2600,기지국
133131,322018110036974,126.889708,127.175308,2600,기지국
133132,322018110038280,126.892414,127.175308,2600,기지국
133140,322018110059536,126.8953,127.175308,2600,기지국
133141,322018110059537,126.8953,127.175308,2600,기지국
133142,322018110059538,126.8953,127.175308,2600,기지국
133143,322018110059539,126.8953,127.175308,2600,기지국
133144,322018110063514,126.8955,127.175308,2600,기지국
133145,322018110063515,126.8955,127.175308,2600,기지국
133146,322018110063516,126.8955,127.175308,2600,기지국
133147,322018110063517,126.8955,127.175308,2600,기지국
133187,322019110083002,126.892397,127.175308,2600,기지국
133270,322022110014243,126.891367,127.175308,2600,기지국
133283,322022110031255,126.890753,127.175308,2600,기지국
133284,322022110035320,126.890611,127.175308,2600,기지국
133314,322023110026085,126.890753,127.175308,2600,기지국
133357,322025110011873,126.891528,127.175308,2600,기지국
134424,322014110017067,126.860581,127.175308,2600,기지국
134425,322014110017068,126.862322,127.175308,2600,기지국
134426,322014110019284,126.863806,127.175308,2600,기지국
134427,322014110020875,126.865042,127.175308,2600,기지국
134428,322014110023249,126.862481,127.175308,2600,기지국
134429,322014110023625,126.865708,127.175308,2600,기지국
134430,322014110024467,126.867572,127.175308,2600,기지국
134431,322014110027952,126.866742,127.175308,2600,기지국
134448,322014110066977,126.860772,127.175308,2600,기지국
134456,322015110015038,126.862356,127.175308,2600,기지국
134457,322015110015039,126.862356,127.175308,2600,기지국
134458,322015110015040,126.862356,127.175308,2600,기지국
134477,322015110061649,126.867536,127.175308,2600,기지국
134503,322015110073751,126.858497,127.175308,2600,기지국
134507,322015110079080,126.861417,127.175308,2600,기지국
134510,322016110004209,126.867117,127.175308,2600,기지국
134511,322016110005753,126.867225,127.175308,2600,기지국
134530,322016110029098,126.867075,127.175308,2600,기지국
134532,322016110034888,126.864331,127.175308,2600,기지국
134533,322016110036044,126.865708,127.175308,2600,기지국
134534,322016110036058,126.867072,127.175308,2600,기지국
134535,322016110041444,126.865956,127.175308,2600,기지국
134536,322016110041458,126.858497,127.175308,2600,기지국
134537,322016110041459,126.861772,127.175308,2600,기지국
134538,322016110041511,126.863028,127.175308,2600,기지국
134539,322016110041532,126.865042,127.175308,2600,기지국
134540,322016110041535,126.859761,127.175308,2600,기지국
134541,322016110042907,126.863817,127.175308,2600,기지국
134543,322016110049175,126.867572,127.175308,2600,기지국
134545,322016110054208,126.863836,127.175308,2600,기지국
134546,322016110054209,126.863272,127.175308,2600,기지국
134559,322016110058949,126.866742,127.175308,2600,기지국
134569,322016110081659,126.867061,127.175308,2600,기지국
134571,322016110084357,126.863047,127.175308,2600,기지국
134572,322016110085500,126.867225,127.175308,2600,기지국
134573,322016110088853,126.867075,127.175308,2600,기지국
134574,322016110088854,126.867075,127.175308,2600,기지국
134575,322016110088855,126.867075,127.175308,2600,기지국
134576,322016110088856,126.867075,127.175308,2600,기지국
134577,322016110088857,126.867075,127.175308,2600,기지국
134578,322016110088858,126.867075,127.175308,2600,기지국
134579,322016110088859,126.867075,127.175308,2600,기지국
134584,322017110014831,126.867075,127.175308,2600,기지국
134585,322017110014832,126.867075,127.175308,2600,기지국
134586,322017110014833,126.867075,127.175308,2600,기지국
134587,322017110014834,126.867075,127.175308,2600,기지국
134588,322017110014835,126.867075,127.175308,2600,기지국
134592,322017110016714,126.866067,127.175308,2600,기지국
134593,322017110016715,126.865956,127.175308,2600,기지국
134594,322017110019797,126.867117,127.175308,2600,기지국
134604,322017110054807,126.867075,127.175308,2600,기지국
134605,322017110054975,126.867075,127.175308,2600,기지국
134606,322017110054993,126.867075,127.175308,2600,기지국
134608,322017110059151,126.867117,127.175308,2600,기지국
134615,322018110005871,126.867075,127.175308,2600,기지국
134616,322018110005872,126.867075,127.175308,2600,기지국
134617,322018110005873,126.867075,127.175308,2600,기지국
134618,322018110005874,126.867075,127.175308,2600,기지국
134619,322018110005875,126.867075,127.175308,2600,기지국
134620,322018110005876,126.867075,127.175308,2600,기지국
134621,322018110006495,126.867075,127.175308,2600,기지국
134627,322018110013919,126.867075,127.175308,2600,기지국
134628,322018110013920,126.867075,127.175308,2600,기지국
134629,322018110013921,126.867075,127.175308,2600,기지국
134631,322018110018228,126.867117,127.175308,2600,기지국
134638,322018110031985,126.862528,127.175308,2600,기지국
134640,322018110036982,126.863817,127.175308,2600,기지국
134641,322018110045180,126.865569,127.175308,2600,기지국
134658,322019110014491,126.867742,127.175308,2600,기지국
134659,322019110014492,126.86775,127.175308,2600,기지국
134707,322022110000403,126.861883,127.175308,2600,기지국
134725,322022110029107,126.862475,127.175308,2600,기지국
134736,322022110050629,126.859289,127.175308,2600,기지국
134844,322023110026090,126.864331,127.175308,2600,기지국
134845,322023110026091,126.866103,127.175308,2600,기지국
134857,322023110036814,126.863122,127.175308,2600,기지국
134862,322024110003154,126.863122,127.175308,2600,기지국
134963,322014110010185,126.853669,127.175308,2600,기지국
134964,322014110011861,126.859281,127.175308,2600,기지국
134965,322014110016197,126.862144,127.175308,2600,기지국
134966,322014110017067,126.860581,127.175308,2600,기지국
134967,322014110017068,126.862322,127.175308,2600,기지국
134968,322014110017069,126.861861,127.175308,2600,기지국
134969,322014110019279,126.854317,127.175308,2600,기지국
134970,322014110019283,126.863192,127.175308,2600,기지국
